,artist,album,release_date,track_name,track_id,album_popularity,label,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,explicit,popularity,disc_number,track_number,album_id,album_type
51,Yavid,"Black Teeth Devil, Vol. 4",2020-04-17,Noah's Arc,65zCihfL2gN2ZkYtJ7JrCw,30,Yavid,0.518,0.656,1,-9.732,0,0.219,0.000163,0.0896,0.14,100.006,217954,4,True,21.0,1.0,4.0,2ytdsqcVTV93101tQPh8Gn,album
52,Yavid,"Black Teeth Devil, Vol. 4",2020-04-17,Smokin' 80's,5loufNsnbi31EXRJnsuLVW,30,Yavid,0.636,0.837,1,-5.335,1,0.053,0.00268,0.123,0.25,147.945,252973,4,True,20.0,1.0,1.0,2ytdsqcVTV93101tQPh8Gn,album
53,Yavid,Paper Fortune Teller,2019-10-30,Never Do,3C0RBD2TA3lwgtnrQc5Rog,32,Yavid,0.784,0.524,1,-7.526,1,0.0663,0.0149,0.133,0.0385,139.988,250714,4,True,19.0,1.0,5.0,4jMcumafd8eOw2qvI9OGMX,album
54,Yavid,9 Muses,2020-07-31,Terpsichore,2zS2HA5BV2iXJtSEd2dVhW,32,Yavid,0.701,0.534,11,-14.736,0,0.0682,0.164,0.269,0.345,128.964,214400,4,True,24.0,1.0,4.0,3JipHtfQkR6BpQBcMeU3uw,album
55,BONES,FAILURE,2017-10-02,Suppressor (prod. by Vegard),5h1YRaiMOBm8utzEvuuCXs,0,TeamSesh,0.778,0.489,8,-9.125,1,0.0758,3.29e-05,0.119,0.402,90.462,148636,4,True,0.0,1.0,3.0,5VtGdvC2LRm2ZsM71WaGBc,album
56,Downwxlf,Smoke & Mirrors,2020-10-09,Smoke & Mirrors,3tRuyFImTucrUY8MR9dDLU,4,1357197 Records DK,0.534,0.773,7,-13.344,1,0.394,1.58e-06,0.373,0.459,77.499,103290,4,True,8.0,1.0,1.0,44Gtf0QC13JFOe3VlRCb40,single
57,Scythe Gang 666,In The Basement,2020-10-30,In The Basement,7d5AixIjfBiGPqBCOVcqDG,25,1953907 Records DK2,0.729,0.925,1,-3.937,1,0.0624,0.0794,0.419,0.281,140.199,88929,4,True,32.0,1.0,1.0,59rgJIqwvWFDwemfPLuZcr,single
58,$uicideBoy$,KILL YOURSELF Part XX: The Infinity Saga,2017-09-11,For The Last Time,4AtzZyzf00fxAaJO2LyXiO,64,"G59 Records, LLC",0.843,0.52,1,-9.629,1,0.541,5.09e-06,0.0944,0.231,140.07,156081,4,True,67.0,1.0,1.0,26qaxSxlPcfjVDYKNxjLQn,single
59,$uicideBoy$,Now The Moon's Rising,2015-11-20,Paris,4irYeuAi87yyGHcI4h9s0x,72,"G59 Records, LLC",0.849,0.648,7,-6.188,1,0.0832,0.00592,0.0984,0.196,106.075,111020,4,True,76.0,1.0,1.0,2zQsirZE9McFbEoLkhxcpk,album
60,$uicideBoy$,Radical $uicide,2016-07-22,Magazine,3bNCifwGPjqeeqzpjrFG9k,66,"G59 Records, LLC",0.881,0.903,8,-0.955,1,0.0813,0.00253,0.109,0.272,119.994,131500,4,True,65.0,1.0,4.0,2WI0MZ3Jb7WmcpF3CQiNJx,single
61,$uicideBoy$,Radical $uicide,2016-07-22,Champion Of Death,4XQDrALwqj4J1YPqg58sDV,66,"G59 Records, LLC",0.817,0.911,0,-2.153,1,0.0455,0.00173,0.42,0.34,119.989,116000,3,True,65.0,1.0,2.0,2WI0MZ3Jb7WmcpF3CQiNJx,single
62,$uicideBoy$,YUNGDEATHLILLIFE,2015-05-08,LTE,0kCfKToIFZFQQAaSQHcjRL,67,"G59 Records, LLC",0.781,0.493,1,-7.649,1,0.0522,0.586,0.123,0.0383,106.011,133747,4,True,68.0,1.0,3.0,4xaL2Tk7ZY9tUy3G3js5c5,album
63,$uicideBoy$,KILL YOURSELF Part XI: The Kingdom Come Saga,2017-05-22,You're Now Tuning Into 66.6 FM With DJ Rapture (The Hottest Hour Of The Evening),3cQPyVlnrmmWU5fQJxl0q9,58,"G59 Records, LLC",0.678,0.77,6,-3.206,0,0.145,0.0,0.184,0.284,75.009,133903,4,True,63.0,1.0,3.0,5c7anxo2hDTxc7NkLq9gd2,single
64,$uicideBoy$,Eternal Grey,2016-09-11,O Pana!,2I12vOWeJU5ayhr6ha6esf,69,"G59 Records, LLC",0.8,0.505,0,-6.54,1,0.115,2.05e-05,0.198,0.179,114.972,128418,4,True,68.0,1.0,12.0,3jud1ryzH2GV7T1qvWiHZx,album
65,$uicideBoy$,My Liver Will Handle What My Heart Can't,2015-09-21,Kill Yourself (Part III),5XAPpyIoYF3QXP34Hv8Pvx,75,"G59 Records, LLC",0.753,0.679,5,-7.092,0,0.0349,4.21e-05,0.423,0.19,105.977,145078,4,True,80.0,1.0,12.0,1gbgmfoERh4YxIVyyjS8Hp,album
66,$uicideBoy$,$outh $ide $uicide,2015-09-01,Muddy Blunts,0MsOQYWpwActqMERHaQ3Yg,69,"G59 Records, LLC",0.881,0.633,1,-6.647,0,0.0683,6.72e-06,0.158,0.335,121.922,187454,4,True,62.0,1.0,2.0,0zEbhG51umfmVIzSmQk6mK,single
67,$uicideBoy$,KILL YOURSELF Part IV: The Trill Clinton Saga,2014-09-24,nm jc,7cyBGE1p6xTLTN773t0sul,49,"G59 Records, LLC",0.932,0.705,11,-7.835,0,0.193,0.024,0.108,0.528,118.996,98899,4,True,44.0,1.0,1.0,4Ni9nfn1k5tBXArZja5unR,single
